transitions,activity_day,uuid,from_fips,to_fips
37,01/04/21,426f7a51-7353-43c7-a1bd-d72d322a330a,36039,36111
1475,01/04/21,abaf4987-e72e-43c9-979e-9f83c1b92a05,36047,36081
1946,01/04/21,7d1f97b7-dd59-40bf-ac15-ac93f2ea440f,36011,36011
23,01/04/21,ea9cb888-c490-405b-8040-7faf32bcc295,36017,36053
212,01/04/21,1e09bf21-562f-4d62-87c0-95034cd244ee,36093,36091
876,01/04/21,ebbfa77c-206d-4fef-a237-48bdfd033434,36099,36099
23,01/04/21,8e839d44-a641-4520-9b53-846332578cf6,36045,36067
14,01/04/21,a27eb781-5275-43d0-a090-e2d72c5fef6f,36083,36115
1272,01/04/21,535beb73-0837-41dc-8054-02aa02bb6a56,36033,36033
43,01/04/21,4bdeea32-4fb8-495f-b886-001adfa55f39,36119,36087
128,01/04/21,605c20ca-fa31-45b3-b7e0-1e67e8a4daed,36117,36069
49,01/04/21,db85311e-8846-4caf-9259-7b04a0005142,36087,36005
23138,01/04/21,96ca27a0-0653-4a51-9ad7-4d1dce384612,36055,36055
1879,01/04/21,84e970dd-afe9-486d-8972-8432f58f4d60,36053,36053
30,01/04/21,fc8b6369-eb6c-4e2b-ae36-1c466bf93cd9,36119,36079
45,01/04/21,d0679f86-bbbb-47eb-b55c-6508069dd1a4,36105,36071
1001,01/04/21,85ad7c07-5666-4323-9fb5-b4e4d0880eac,36057,36057
642,01/04/21,66232c09-06dc-47f0-915a-1e8385cd1a77,36005,36081
28,01/04/21,e9bad9a2-c406-4715-b90c-fc8c7b3c2c43,36075,36011
150,01/04/21,8508022f-d2ed-44bd-9500-97ff79aabf5c,36047,36059
1453,01/04/21,84007765-e82a-4521-add1-5560c7cadee7,36053,36053
27,01/04/21,3a0004d0-255c-4f92-8e5e-8463c2d007dd,36055,36029
1280,01/04/21,348c6691-398c-4a15-89b2-cc3af0656804,36039,36039
206,01/04/21,a8939279-4298-42ca-9eed-4196689aa4db,36067,36053
1294,01/04/21,c6eb6f28-17f3-457c-a6a9-13ef71ad042f,36033,36033
2041,01/04/21,704174f8-598a-40df-90c5-f352053a606c,36009,36009
3648,01/04/21,0a677330-0bc5-44e9-9be6-1ddfec207da1,36059,36103
40,01/04/21,4f0ac541-02e4-47bd-9ad6-33074dc10ac9,36013,36029
167,01/04/21,4ae60eda-7044-4dbc-8430-ebb80fe6ef65,36105,36071
201,01/04/21,ec2cc1b4-4e68-4ae1-860f-9e6d8d911291,36029,36063
50,01/04/21,cf5c1e2e-8a38-4fa3-8723-411bab310777,36029,36009
2877,01/04/21,c0eb2298-a269-4e14-b3ef-3ed956903667,36103,36059
19,01/04/21,b7c27e1c-dd09-4d08-9511-03fb4aac0600,36033,36019
26,01/04/21,dca33351-ce39-4ecf-9886-00ed26743a2b,36039,36021
41,01/04/21,55b59a2f-d744-48e7-8f89-3979c82cc24a,36003,36009
25,01/04/21,def7a555-d2b8-47fb-ad7b-0eb0a9f7ec64,36087,36061
5,01/04/21,af137328-3227-4880-9dae-8b29c95792d3,36057,36035
113,01/04/21,8eba1849-7b51-4277-9de7-3c24e2d52495,36119,36081
61,01/04/21,c65084fd-12a5-4557-86c6-ef1e9a1514ad,36089,36033
22,01/04/21,588a8a0b-da20-4586-aa0e-705a2d9a2740,36107,36015
141,01/04/21,6573102e-2d19-4736-9d28-7ec9536ec7c3,36029,36013
273,01/04/21,3c2411c8-4c92-4040-bc68-b2f626e1c80a,36061,36047
47,01/04/21,b7049bae-5c0e-4335-8023-cce41d3120c9,36039,36111
47680,01/04/21,490eb4b2-c8a3-47a9-8c7b-e905e523723a,36059,36059
579,01/04/21,75a91849-1ae4-482d-a59c-a6bd163ff7f1,36063,36029
2066,01/04/21,a98121a9-fd14-4635-b32a-609ae885e09a,36019,36019
309,01/04/21,9fa8a1f5-aedd-4a61-a4c6-09bf2dc9f5c3,36055,36069
85,01/04/21,24b17b30-32e5-422c-95cb-1ead40755ea2,36067,36065
25,01/04/21,78a1b0a5-1f2a-4c83-85e9-f0f9171a46ee,36061,36027
1197,01/04/21,ef79a63e-a2d4-4f19-bb08-f5fd20adcbc7,36057,36057
10975,01/04/21,12461340-6187-4a48-8ee9-10fd9b0ef059,36071,36071
133,01/04/21,98657e63-5f72-49ef-8c43-aa9db487a9ba,36117,36069
62,01/04/21,381c3d26-a952-42eb-81c5-ee3ef68b2585,36091,36093
7249,01/04/21,f4ddd74c-0e2a-498f-b1c9-fa834b2f1a6b,36087,36087
37,01/04/21,1c5fc466-db89-4e03-b10e-670015a398bb,36107,36109
975,01/04/21,c40018f9-09cb-40e8-ab0b-f988199bb1a9,36077,36077
169,01/04/21,f2b84229-f506-4328-aaf3-4888b1d23735,36059,36005
74,01/04/21,bfc9d071-56d5-4b1b-be5c-a5ef7e3c8ca7,36111,36071
61,01/04/21,cdbef7af-9b98-4bad-b778-c312309c3178,36029,36009
145,01/04/21,57e4a1e6-92d1-47c1-b506-6ad09f7d59bd,36041,36041
58,01/04/21,bfa7cec0-8558-49d4-8fb1-5e2155d5d09a,36009,36013
578,01/04/21,de731d3e-ae71-4557-aa10-44abe8583221,36123,36123
369,01/04/21,a442f563-6d7b-44c0-9ede-71141cd29001,36103,36081
149,01/04/21,9a8dc14a-383c-42c3-a9dc-67560c2a2907,36041,36041
43,01/04/21,01d806a1-69e6-4782-a747-d48465b316c9,36093,36095
132,01/04/21,358f9336-29c8-4957-a667-6ef44b78b4e8,36107,36007
319,01/04/21,f9690c3e-b1ff-4906-84c8-e28ba59bf115,36005,36047
124,01/04/21,38470812-e93c-4d18-8dbe-68e1811ba020,36055,36073
206,01/04/21,fa163f70-674e-450f-8491-b994f2503407,36079,36027
33,01/04/21,f8e635ea-f4e5-45c8-a8ba-c86116283f07,36017,36053
23010,01/04/21,e179e6d1-b706-4c34-be72-4ceceef11350,36119,36119
2571,01/04/21,ba33dca2-97cd-4254-bfb4-0dc6c12d0ef3,36109,36109
39,01/04/21,d36948bd-8742-4b62-9783-9e1f2ec5d562,36021,36083
99,01/04/21,5370225b-3fc6-4344-86bc-807809feafc0,36001,36039
46,01/04/21,ff6d0bdd-2517-4b55-9017-847ad8ca9239,36045,36075
73,01/04/21,3da1d125-e93a-47a5-8c0d-1341d311efe7,36045,36089
3550,01/04/21,e727c7cf-e198-4e81-83f8-44d76ccf209c,36083,36083
82,01/04/21,e5b80488-31cf-46be-b9db-36037a96f4af,36119,36059
48,01/04/21,ca47a8b1-1a77-4ca7-8684-6917ef6d3e03,36109,36107
1558,01/04/21,5b7c281a-2a53-46fc-9368-e8a302102d78,36061,36005
82,01/04/21,45832c97-d5a7-48c2-ad8b-83bc139f0df8,36061,36087
45,01/04/21,2d48321f-a927-4140-8467-9b029f1b92ae,36037,36121
20,01/04/21,a1905169-7458-4f45-8ae1-e4a8c6cf8662,36073,36063
30,01/04/21,ba507183-c0a7-4712-8889-1b7139b7696a,36045,36089
38,01/04/21,f598726f-196e-49ba-809c-fc9f935632eb,36017,36007
36,01/04/21,a6028bfd-d0ba-439c-85c5-e6312e2042ba,36023,36109
485,01/04/21,d48ae3a5-341b-4bda-9350-e57051912e63,36063,36029
154,01/04/21,413c569c-94a9-4611-8728-bea750c74e7f,36055,36051
292,01/04/21,79861b8a-2f8d-48d7-b3a1-af41ff4d04b6,36075,36067
95,01/04/21,dca7da79-dbfb-45db-aa9c-09b5e3528f8a,36085,36061
258,01/04/21,5be3390c-5da4-48d6-afa0-52d98940900f,36059,36047
135,01/04/21,57c6cda7-8403-4853-800d-83f489d6ff17,36029,36009
42,01/04/21,0919fd08-869f-4888-879f-7032b932be68,36111,36105
146,01/04/21,ea3349a0-62ad-4552-bdea-6cf0d7cc71cb,36067,36075
274,01/04/21,473f72e9-d27c-40a3-88fe-1b2011db6d70,36119,36061
28,01/04/21,090e9981-0524-484d-ab7f-7dcd514587e6,36067,36075
154,01/04/21,49796b4d-746c-4b05-8cf1-426f4d8c87b6,36053,36067
236,01/04/21,5461d01e-fb93-4127-8dbe-2d509b44f1ac,36113,36091
43,01/04/21,600f4b30-f2a0-4965-86f5-b2abf7e6d1c3,36091,36115
48,01/04/21,e61275b0-2242-4f38-86c7-94835555c65b,36049,36045
62458,01/04/21,da938ab4-cf04-49c9-9407-c1fdbc4da05f,36103,36103
29,01/04/21,31b28584-1ca7-4e83-adf2-d639d9cecd83,36001,36021
26,01/04/21,ed90bde4-f7e9-4260-98e8-c86e6b39d9db,36093,36001
131,01/04/21,9fa16605-83f5-469d-8200-064fa40e764e,36091,36115
20,01/04/21,a183b3fd-0e29-4d6a-b50e-57d0d8ba1da7,36061,36119
185,01/04/21,c1987e01-ecd7-437a-85e2-da254f3c051d,36083,36001
717,01/04/21,ba72e6c7-03f5-42b8-9b0e-c4551a7f3755,36063,36029
560,01/04/21,a57e58dc-e9fc-4986-a1a1-fd3775e73c6a,36095,36095
44,01/04/21,bc6bedb4-4212-426f-a2ed-c80c280e5a2c,36003,36101
2122,01/04/21,d344cc02-8076-4856-b7ea-50278f8f7659,36113,36113
46440,01/04/21,fe9d4ea9-c159-4989-b4ce-989604005241,36059,36059
40,01/04/21,9f3b0f5b-a51d-4cff-b0a3-0c726105fa07,36109,36107
29,01/04/21,64d799d7-7c38-4890-88f9-acacdc1b99f4,36005,36103
1856,01/04/21,b36b8b6a-a985-4390-8121-d05c1d2cf3cd,36053,36053
1364,01/04/21,8e7c9206-322f-4732-901e-c670ce1e45fb,36047,36061
17,01/04/21,7b098c01-43d3-4f8d-914d-60aa51c4a51e,36071,36079
19,01/04/21,0f4d1562-a2c0-442e-ab01-d9e8715252d6,36057,36001
45,01/04/21,777c5d6b-c852-4132-9634-ec66be6056ab,36085,36005
25,01/04/21,60275dac-3bdd-4b9a-a5d4-055c3ece3c45,36089,36033
115,01/04/21,f4e632c6-a01f-448c-b314-d951a463a954,36119,36081
35024,01/04/21,23637065-5603-4f09-9aa4-d09971d5b3f5,36005,36005
18,01/04/21,fa291dca-1504-43b4-a017-e7aa085c6376,36119,36061
280,01/04/21,defae8b2-faa7-477b-afcb-c44af076c1c2,36055,36117
24,01/04/21,49c548ef-9c1f-425c-a1d7-667d84ded729,36007,36023
113,01/04/21,182e31ef-dbb4-44e0-873e-695f172a60ce,36069,36099
139,01/04/21,bf5b385a-1035-404f-9ae3-101c6c38d74e,36055,36037
2141,01/04/21,91f1339c-2071-4960-9fa9-2573aa634710,36011,36011
19,01/04/21,5b4b0ac0-608b-4269-b587-44e21aded415,36043,36057
47,01/04/21,23f87f0c-e67c-4650-a77c-d128abe68683,36083,36021
42071,01/04/21,c20a13d4-8d23-4fa7-8d90-5c0ee8e2d6fe,36047,36047
71,01/04/21,fed11076-28a0-4f45-bda6-35b1ad14b2f9,36103,36005
424,01/04/21,2a7fff29-2ed5-4fe3-8d4c-e921c436a164,36103,36081
39,01/04/21,80ddc465-3dbc-49f9-8e9f-7ce97e80f7ba,36045,36089
53,01/04/21,e28c97a0-dac0-4276-a57b-7fcd7e41d7e0,36065,36067
112,01/04/21,b7258b79-c783-499e-8cfb-c95a7f5e057c,36027,36079
1323,01/04/21,7c21c030-d58d-4224-8a29-d0119eeb0f65,36021,36021
70,01/04/21,2fa25f2e-9c37-49fb-a7d9-b7411657bfc4,36023,36067
166,01/04/21,bd4a11c7-f2a8-4c16-b280-fd9e91999975,36029,36037
66,01/04/21,bc470404-672c-4552-92b2-e86ec3cac92a,36123,36069
44,01/04/21,272100d7-f6f4-4086-a956-b722d5c2559b,36001,36111
6150,01/04/21,e91a6513-a9b9-44ae-ba8b-dfea818adb28,36091,36091
22,01/04/21,56cc6df8-c6ec-4dd7-aa3c-fe82b8201166,36113,36031
17,01/04/21,d0ca191a-eced-43f2-8aaf-42bd6d21d9c2,36101,36069
108,01/04/21,13cf8efb-b759-4702-b18c-dcb4256e7b5d,36059,36119
23489,01/04/21,8add1457-23b5-40b5-819b-855d7e7620ef,36119,36119
53,01/04/21,6c76f376-a745-43ed-adfc-754130d52390,36085,36005
39,01/04/21,01c94495-bbe6-41a3-9328-7cfe85659b85,36121,36051
97,01/04/21,72990eba-9cd8-4209-856d-a78e2e8535c9,36037,36055
84,01/04/21,ec013994-b4d0-400d-b435-057eac54fdeb,36057,36035
3036,01/04/21,3077fed7-7c72-4b39-a1f2-d0211f074e45,36101,36101
587,01/04/21,39201b06-47d7-459c-b30c-59bcc68d911f,36081,36005
49,01/04/21,6e49eca6-80b1-43ef-9141-a1edf2b8113f,36065,36049
23,01/04/21,5c3d6c4d-f99a-4b65-bfa5-c6609376309b,36117,36067
82,01/04/21,ebd0954d-eef7-4783-886a-6219f75493dc,36087,36061
29,01/04/21,28dd6e81-f06b-430f-bf60-f1a8fd57d680,36035,36091
429,01/04/21,c269b5f9-414f-4411-8e6c-2ef3bcb93d40,36097,36097
1146,01/04/21,bee8e13e-a832-41ca-b5e6-b22ef8a0f38c,36107,36107
49,01/04/21,fc2ebe12-ed78-4258-a3e7-83a06ea218d3,36113,36115
715,01/04/21,4c967bcb-c794-42c0-8b2b-d7a823adf391,36047,36085
112,01/04/21,72b2ac7f-c565-45a5-bc03-583bfdb2949b,36091,36113
568,01/04/21,4b19f750-c880-4829-bb6d-a6dfc960fde5,36095,36095
50,01/04/21,93fe7c56-4e75-48e1-82f8-2e9c71a2f657,36103,36119
78,01/04/21,10066849-c486-4e6c-80b4-017b8c8a9bec,36103,36061
277,01/04/21,090e6cae-35d1-4039-95e5-af304d0c54a3,36005,36081
134,01/04/21,361d490d-4872-4bb3-a8d0-d5a7f64b6225,36051,36055
47,01/04/21,82164fcf-ba1b-4cb6-af31-32785661994c,36039,36111
27,01/04/21,aa179c13-ddbd-45ad-a513-3ba51f429c8c,36017,36053
1781,01/04/21,3c2d4aad-e107-4351-bd04-64ec818203d0,36011,36011
74,01/04/21,226ae0c0-f929-4444-bfb6-5fbf2967ad79,36015,36101
72,01/04/21,80926dd3-9621-4739-a490-8a4990caa1c8,36111,36027
173,01/04/21,2b1f0392-826d-4794-b95c-5413b242404a,36007,36107
857,01/04/21,a979a036-ea65-42d6-b985-2a398f4d3e4d,36121,36121
2277,01/04/21,b695472a-164b-48aa-884c-1df5799552c6,36117,36117
15,01/04/21,9c612c34-5594-4783-9f24-7a52b713b383,36071,36005
61,01/04/21,76c92268-3b90-4527-8a90-1791b39016dd,36029,36013
64,01/04/21,67d059bb-3009-4c9a-885c-3cc62af872c0,36057,36035
35,01/04/21,6b9df16d-9abf-4ed1-af39-27b22669c5d4,36015,36097
19,01/04/21,d108239d-b936-4090-920c-3e7b142483ff,36117,36011
32,01/04/21,994632fa-8a65-4992-85e2-c14ef8b843b8,36069,36123
26,01/04/21,dc8dae05-4105-4534-a7c7-1a913ef82fee,36077,36025
13,01/04/21,25bd4ac7-0068-4c2b-bbd8-a21d7672d0f3,36095,36077
432,01/04/21,20c1837c-b6ef-41b9-af8d-fe382a1c5136,36005,36119
94,01/04/21,1b71030e-7075-4060-9a49-8b661f2b1073,36115,36091
59610,01/04/21,337c05b3-4b4b-4e0a-8237-c0f418d7d6c1,36103,36103
107,01/04/21,0f9845f2-667f-4fb4-b458-2eb10bfd40d1,36053,36065
26,01/04/21,c7035b0b-3a03-46a6-b7f8-3ad4a27bd994,36035,36091
504,01/04/21,45245c57-092e-40da-8fd7-a0be2f6766f1,36047,36061
17495,01/04/21,be2a001a-9b7b-46df-9191-10695bc60146,36085,36085
57,01/04/21,53b1ffd5-2195-40c5-a29a-5f95a68946ec,36019,36031
26406,01/04/21,15d1120d-10c7-4f01-bf84-6dfc41fd6651,36029,36029
32,01/04/21,422f8e38-7755-494b-a622-f03c4386b126,36119,36103
59,01/04/21,2e3aa895-5b6d-4e23-9cb5-a6b8938fe97e,36017,36077
127,01/04/21,207475aa-ca4e-4499-9135-7a2bb246f930,36009,36029
23,01/04/21,0cec510e-bd9f-4abe-b4a3-257fd21a2747,36001,36111
86,01/04/21,067cd37f-b725-41a4-acc4-1f86edab026c,36109,36023
28,01/04/21,82294e2f-e191-4346-91d3-09919339aa09,36055,36067
23,01/04/21,28c61517-307a-445b-97fd-58354f4894fd,36011,36075
2335,01/04/21,4444ff02-594b-4a3f-b4eb-fa358303bd04,36079,36079
1132,01/04/21,227afce8-1c82-4d7b-b27f-64cb229e5e22,36073,36073
175,01/04/21,348da80b-897c-4b87-a355-6a2b49e741cd,36047,36005
25,01/04/21,75301d5a-61d7-4c37-a6d2-a6046fd2550c,36083,36093
1860,01/04/21,dece4a80-2214-45fc-b92a-4e55ce18aa31,36051,36051
35,01/04/21,067722bc-ab79-4b1d-bea2-e55c10f8ef03,36051,36101
17714,01/04/21,090b51fc-3d01-4b62-b843-cb10f5713dbf,36119,36119
206,01/04/21,52fb2351-8f70-41b7-89eb-9883dbe93465,36061,36081
25,01/04/21,1a1cdbfd-f4d0-4167-ab2a-477dcb9ef0fb,36075,36045
451,01/04/21,3ea10893-29cd-4ead-a6fb-ed169bb527a9,36067,36075
3146,01/04/21,fbeaf968-1ae9-41f6-b10f-429ab54f586d,36069,36069
26,01/04/21,51bb4a33-7e17-4ba4-9b8a-7fe61d818a2e,36105,36111
28,01/04/21,9d20b4cb-10d5-456c-b206-2759690bc749,36053,36017
53,01/04/21,9d99b11d-423e-4ae6-93cc-a4c613039128,36055,36051
22,01/04/21,5c82fc18-a275-4492-8a82-b98a2a622458,36037,36073
31,01/04/21,8beb9fee-c3a9-4d8a-a900-668ce966ce0d,36057,36043
91,01/04/21,173234f2-ec3f-49c7-a192-ea799f1d0103,36073,36055
1352,01/04/21,f8a14cad-5e84-4cf9-abee-772f4b40226e,36023,36023
46,01/04/21,032b5fdc-d2f0-466b-a6c3-34e974bd3fc1,36053,36067
54,01/04/21,731600a4-c239-4949-8321-b0782807d04c,36027,36021
28,01/04/21,2c27232e-c349-45b1-a85c-c5e0182bc011,36051,36069
126,01/04/21,240e81d4-2f33-45c1-9bd9-644ede055ee8,36103,36061
22,01/04/21,368ca4e8-b2b1-4752-a3ca-f913c4690eb8,36055,36101
29,01/04/21,6d5d4b7a-9848-4847-8aec-4ccb97f70ae8,36083,36021
2417,01/04/21,5dc6fe05-0c27-4591-9e82-38d3380bb559,36079,36079
37,01/04/21,e2894260-b8e9-4635-99fd-e55dd161998d,36049,36045
103,01/04/21,623ea09f-2a41-4781-a425-f3d28faff7b5,36005,36103
76,01/04/21,101931af-e7ae-4939-a41a-28efe7443e12,36087,36119
95,01/04/21,5b06e68f-86be-4dc2-a07d-fadd3d00c153,36067,36011
53,01/04/21,dfabbf3a-504e-42e3-8c38-323aea21f639,36115,36113
1860,01/04/21,23ac1daa-e04e-4264-8500-dd2f30c36fa1,36109,36109
215,01/04/21,0374e2fd-bca1-4fe7-9aeb-7b445683b5e5,36001,36083
319,01/04/21,596534e9-dd5d-4eca-b023-66aa878f1b4f,36001,36091
47,01/04/21,5d1e29fa-4627-416c-9637-263af504f21f,36023,36007
50,01/04/21,48e336cd-13b2-4965-bfae-df3594fbaeb9,36013,36009
56,01/04/21,b744ea0f-0f5d-4137-9b2f-7ee8be69726f,36101,36003
255,01/04/21,444445f8-5c09-479b-ab07-da3e64d95eb5,36117,36055
25,01/04/21,2b8e59da-1b39-482e-91d3-195542c7b9b4,36061,36087
3054,01/04/21,c7b3fdfc-3cc8-4512-a5dd-60c5a51ee29f,36059,36081
16,01/04/21,ac7f615d-b0e2-47a2-8585-c99fd8539e01,36119,36027
47,01/04/21,f1a5fa42-cb25-4448-ae5e-c59c0915fb7c,36007,36023
484,01/04/21,2e7480fc-188d-49af-bc09-e8922f0f86dc,36097,36097
23,01/04/21,7d41f049-85b4-4be8-91f3-b2af5d0008e8,36101,36003
48,01/04/21,64a3dee1-f343-45e5-99fc-6e2d22f2e665,36091,36115
22,01/04/21,5f9fc78d-926d-4d7a-9115-337ac9545a13,36035,36001
13,01/04/21,785f4436-80be-4384-ae0e-b0e0512c229e,36073,36037
19238,01/04/21,4fe11480-b369-42e0-8d2f-a12cd9667a0a,36029,36029
5490,01/04/21,5a74ce80-da46-4130-8e6a-8281c9a2bed4,36007,36007
118,01/04/21,9c06a7f0-50c1-4a33-887a-a722c0ad3242,36027,36111
36,01/04/21,e8a9625d-787e-4251-88ec-b0abcb7a64f0,36057,36091
56162,01/04/21,4ff2ccec-998b-4760-9e64-d5bffc1b4156,36103,36103
1821,01/04/21,d1ef9e2e-db76-4766-89c8-febdcda66c84,36061,36081
6447,01/04/21,4295b82e-ac90-4391-b6c2-13263a08feb3,36087,36087
78,01/04/21,73bfb921-4f18-4f3e-80d5-68bac6371105,36003,36009
58,01/04/21,e278c887-c72c-49ca-bff8-53cc5f42079a,36087,36005
3253,01/04/21,d0ca9c15-95af-47ea-bad8-6f16c3ce7ffd,36093,36093
14049,01/04/21,85e278c3-766d-4c77-ba2e-6b7e2a0d56cd,36067,36067
17,01/04/21,4d25c19b-048e-439e-b344-84139c55d817,36067,36109
164,01/04/21,76fb4068-2c84-431f-8dde-2bd31d6c3bb8,36051,36055
149,01/04/21,6751bd93-a060-4a68-a862-58b20ff430af,36119,36081
101,01/04/21,fb90eb19-7439-4a44-90f1-4a74a9cd69f4,36119,36071
500,01/04/21,42820ec4-946f-45f4-92bd-ba10d7590464,36097,36097
22,01/04/21,dd077e78-a70e-447a-9938-c4f12efcbb65,36073,36055
22192,01/04/21,4171f165-4fe2-4a4c-92e6-6d6db8dd1383,36119,36119
94,01/04/21,1bdd6b5d-30a4-49f3-a34c-1676842ca541,36007,36017
1555,01/04/21,985746f8-55db-4e92-a089-f56319023f54,36043,36043
376,01/04/21,b11eb314-e88f-4d9c-99cf-086a3c31b2f4,36059,36047
55,01/04/21,f86afc33-dd49-44b3-a73a-2c9dad6a118d,36049,36045
2090,01/04/21,5b81563e-213f-42b5-872f-6d0559310b0e,36117,36117
27,01/04/21,c07bdc9b-19b8-4a1e-bee0-4ef0d3b75ea0,36103,36119
5064,01/04/21,9ca26c5c-7913-41fb-8880-cb816ca62ef6,36065,36065
22,01/04/21,43a12514-8faf-42c9-a134-ae88e81b4a75,36121,36051
67,01/04/21,2e90f7fe-8904-41ff-8eb3-99b23bab40ea,36087,36071
21,01/04/21,b9959de5-1cc2-469f-9680-f1022893760b,36071,36061
21,01/04/21,c5cd632d-c208-4bc6-b648-79d2114cf5c3,36051,36037
2253,01/04/21,2b517902-6092-4467-9369-42add57df805,36009,36009
22,01/04/21,ebd37353-b445-4b05-91bd-1fa20bc33700,36007,36067
78,01/04/21,e44000ac-bf9d-4068-84c6-2ab69255e58b,36071,36027
4,01/04/21,b6117298-b2b1-42fa-b5f9-8e543c6a548c,36057,36095
28,01/04/21,956d73f1-1c07-46b0-ad74-add4f25404cf,36029,36067
36,01/04/21,559f1297-4b44-445c-bbc0-63cf2229b7f9,36065,36075
173,01/04/21,819a063b-f968-47a1-92da-eaa20f75df81,36085,36061
28,01/04/21,ca7eb265-bae1-49a3-91c0-d06c8be3d1a1,36065,36075
254,01/04/21,413cce69-54ca-4497-bb37-2966e8cabd85,36091,36113
25,01/04/21,62c1bbbb-3451-4496-a05e-9bedd63ad1b1,36093,36035
392,01/04/21,45ca05dc-91f4-49d3-ab89-06a85a7e8521,36061,36005
315,01/04/21,a3624a01-a368-4f13-916b-a75645afc8e2,36119,36061
6491,01/04/21,ac173167-3ca1-4edd-b6c3-3f8ec5ea7e6d,36007,36007
177,01/04/21,d1d69734-ca4b-4ad7-ae86-165288d4de1b,36065,36053
569,01/04/21,1f11c0e5-245b-4c73-9146-20a3062cfd4c,36085,36047
150,01/04/21,524c4842-09e0-4e27-bd32-fe979afe8c00,36105,36071
45,01/04/21,c4157daa-cdf8-4ff2-9bbb-c7781cf48e14,36101,36003
2783,01/04/21,dafc5a09-5fc4-4da6-a57e-fe3a95875064,36089,36089
104,01/04/21,ddb3d712-94a4-4529-a0d8-ebb2370ada91,36027,36119
51,01/04/21,1bc84ee1-7319-4dc4-b272-b5d9e430ef40,36013,36029
61,01/04/21,16bb571d-206d-44eb-8db4-50acc436e514,36119,36047
159,01/04/21,a8683528-0c94-4631-99fd-96fa1fd67abf,36053,36067
588,01/04/21,488566a2-16db-48a8-a1b9-1dd23906a87c,36005,36061
24,01/04/21,c6720fbe-6b90-46ac-9777-6f596a8cddfc,36025,36105
25,01/04/21,7144865d-799a-4c5f-8042-c763ec82ea0b,36029,36073
21,01/04/21,43d246e9-1157-4942-9fde-c2ff1463927a,36017,36053
25,01/04/21,576e7583-53c4-42eb-ac3d-7df08e44b5a8,36037,36051
29,01/04/21,bf2e04d3-7db3-4782-ac92-c1c0515f8825,36085,36005
133,01/04/21,8c3e3021-b73c-4f9e-a37f-8bbf79aa5968,36107,36007
147,01/04/21,423e4764-11c3-4ce2-a9ee-6ffe009a18e6,36113,36091
34,01/04/21,d327be67-768b-4627-99fb-d4e45fdd8d6c,36039,36021
111,01/04/21,ab11a951-4528-4273-bae8-fda53b2cb693,36053,36067
1332,01/04/21,ffd90d2a-b831-43b4-b8bc-a2c256f2464d,36023,36023
1470,01/04/21,7778d8bd-17b4-4824-bc96-9d55c3f0e4fc,36035,36035
116,01/04/21,cd230c1d-5e80-495e-ac42-44a5f60ec8a4,36047,36103
33,01/04/21,36e2247e-4d02-4112-96dc-cdc1af4d51bf,36111,36001
3853,01/04/21,1fd91ea5-9fb4-4233-a4fc-670cd29e6c1b,36083,36083
653,01/04/21,21e877de-5679-4170-8d76-697d59197a4a,36121,36121
45,01/04/21,d6825815-ec77-403a-b73a-b367c61c5c06,36017,36007
57,01/04/21,8009b6ca-e298-4657-a3d9-7eabfa44ecb5,36025,36077
119,01/04/21,c238ae70-8f60-4e0c-903d-84389e5ea4a4,36103,36005
1940,01/04/21,3a265331-7271-4ef2-9e7b-2745fbccc9dd,36019,36019
149,01/04/21,854eda06-d240-4194-a1da-4d4729082222,36013,36029
174,01/04/21,09de487d-8eda-4c43-88c8-a9ffbd39034b,36053,36065
24,01/04/21,3ceff28c-ed39-4db2-8556-06eb46a88aa3,36067,36099
18,01/04/21,bb3a218c-5204-4a55-a7b5-5fb5b018752e,36023,36011
2173,01/04/21,655fc407-fbca-4705-a513-6defb76c91d5,36059,36103
28,01/04/21,d6f2127d-ddcc-4bff-aa91-1d2981058a2f,36099,36011
26,01/04/21,0746a5b6-5fd0-4640-b590-85907a08e0d0,36045,36067
62,01/04/21,661eb702-4e1b-40a4-b53e-86571634ba4c,36101,36051
2156,01/04/21,bdd8f384-d411-4feb-90f8-8d66c1f6876c,36113,36113
27,01/04/21,fc175b2a-7a6f-4eef-9078-e6fb5143f932,36079,36071
135,01/04/21,a5d046be-e695-4a21-8d8e-c8b7dee38f10,36029,36009
43,01/04/21,6f156148-4121-454b-bb56-15f8276c602f,36021,36027
100,01/04/21,17c4cc91-69c8-4528-a48e-fb03c69e3d8f,36085,36081
876,01/04/21,996a8e96-168f-4b5c-b45e-a4fc6d2ceb1c,36033,36033
139,01/04/21,60038bef-8ef9-4a69-b886-c9399ce741a1,36027,36079
1296,01/04/21,e6df04f8-63f1-49e8-b8f6-df090b674f10,36003,36003
154,01/04/21,312dcacb-c949-4917-a568-bbd8de281859,36005,36059
35,01/04/21,6adb3748-e8a9-4318-a69a-d8810d0049d6,36007,36017
43,01/04/21,a47779a0-c2f5-42bb-909e-7ba0c06c638d,36021,36001
593,01/04/21,f4a63638-da4c-40ef-aef2-53b07b381996,36085,36047
100,01/04/21,995e328c-63b4-4ac0-895b-eb795cf11947,36055,36051
1035,01/04/21,4c0f4a5e-ce07-482f-8ff5-22e17bb2ed31,36119,36005
46,01/04/21,75f240b7-617b-4b9f-a20a-b559d09f52fb,36087,36061
17,01/04/21,286df95d-f4aa-4994-8def-915882aac837,36001,36021
